,X.1,X,Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region,Markets,Revenue
182,182,25,7/5/15,1.15,85044.45,61949.73,8022.13,8434.98,6637.61,6557.06,80.55,0,conventional,2015,Boise,West,97801.1175
183,183,26,6/28/15,1.04,75280.41,59111.33,6573.26,3974.75,5621.07,5619.44,0,1.63,conventional,2015,Boise,West,78291.6264
184,184,27,6/21/15,1.06,81397.07,52790.21,15444.74,5875.85,7286.27,7021.56,0,264.71,conventional,2015,Boise,West,86280.8942
185,185,28,6/14/15,0.99,87607.71,58791.25,17880.43,3135.99,7800.04,7800.04,0,0,conventional,2015,Boise,West,86731.6329
186,186,29,6/7/15,1.12,80751.29,61245.49,7237.55,6655.69,5612.56,5603.8,8.76,0,conventional,2015,Boise,West,90441.4448
187,187,30,5/31/15,0.97,76689.38,57373.57,7421.36,4028.3,7866.15,7860.31,5.84,0,conventional,2015,Boise,West,74388.6986
188,188,31,5/24/15,1.03,83209.77,54825.95,14839.33,6037.23,7507.26,7469.51,0,37.75,conventional,2015,Boise,West,85706.0631
189,189,32,5/17/15,0.96,77987.53,61319.66,7393.99,2919.87,6354.01,6345.82,0,8.19,conventional,2015,Boise,West,74868.0288
190,190,33,5/10/15,1.06,95788.53,62505.3,15896.54,7891.16,9495.53,9453.06,0,42.47,conventional,2015,Boise,West,101535.8418
191,191,34,5/3/15,1,85466.99,66880.12,7942.34,4289.72,6354.81,6349.93,0,4.88,conventional,2015,Boise,West,85466.99
192,192,35,4/26/15,0.96,88111.17,69544.59,7985.48,3401.65,7179.45,7174.6,0,4.85,conventional,2015,Boise,West,84586.7232
193,193,36,4/19/15,0.99,89694.96,56843.62,21630.9,3260.22,7960.22,7953.8,0,6.42,conventional,2015,Boise,West,88798.0104
194,194,37,4/12/15,1.19,66246.3,44469.15,8506.36,7523.01,5747.78,5747.78,0,0,conventional,2015,Boise,West,78833.097
195,195,38,4/5/15,1.09,76704.46,57339.81,9060.49,3790.38,6513.78,6510.61,0,3.17,conventional,2015,Boise,West,83607.8614
196,196,39,3/29/15,0.98,74543.98,59532.94,7119.52,3101.98,4789.54,4789.54,0,0,conventional,2015,Boise,West,73053.1004
197,197,40,3/22/15,1.17,61419.11,44227.33,6589.77,7290.24,3311.77,3311.77,0,0,conventional,2015,Boise,West,71860.3587
198,198,41,3/15/15,1,65918.28,51472.29,7018.29,2981.8,4445.9,4445.9,0,0,conventional,2015,Boise,West,65918.28
199,199,42,3/8/15,1.14,65350.24,45879.84,7206.22,7403.75,4860.43,4860.43,0,0,conventional,2015,Boise,West,74499.2736
200,200,43,3/1/15,1.06,75046.37,40578,23738.56,3491.83,7237.98,6478.75,759.23,0,conventional,2015,Boise,West,79549.1522
201,201,44,2/22/15,0.99,76836.1,50872,16374.74,2122.09,7467.27,7235.2,232.07,0,conventional,2015,Boise,West,76067.739
202,202,45,2/15/15,1.14,61221.98,41547.87,7840.31,6492.94,5340.86,3647.52,1693.34,0,conventional,2015,Boise,West,69793.0572
203,203,46,2/8/15,1.07,69970.75,54229.34,9647.24,3047,3047.17,1373.42,1673.75,0,conventional,2015,Boise,West,74868.7025
204,204,47,2/1/15,0.91,113578.24,67496.3,36532.33,2904.77,6644.84,4867.26,1777.58,0,conventional,2015,Boise,West,103356.1984
205,205,48,1/25/15,1.03,66069.21,51922.06,7555.95,2061.16,4530.04,2009.53,2520.51,0,conventional,2015,Boise,West,68051.2863
206,206,49,1/18/15,1.08,62870.49,50354.95,6342.37,2257.23,3915.94,1119.18,2796.76,0,conventional,2015,Boise,West,67900.1292
207,207,50,1/11/15,1.18,57355.52,38112.34,10997.54,3321.89,4923.75,3295.11,1628.64,0,conventional,2015,Boise,West,67679.5136
208,208,51,1/4/15,1.01,80034.32,44562.12,24964.23,2752.35,7755.62,6064.3,1691.32,0,conventional,2015,Boise,West,80834.6632
209,209,0,12/27/15,1.13,450816.39,3886.27,346964.7,13952.56,86012.86,85913.6,99.26,0,conventional,2015,Boston,Northeast,509422.5207
210,210,1,12/20/15,1.07,489802.88,4912.37,390100.99,5887.72,88901.8,88768.47,133.33,0,conventional,2015,Boston,Northeast,524089.0816
211,211,2,12/13/15,1.01,549945.76,4641.02,455362.38,219.4,89722.96,89523.38,199.58,0,conventional,2015,Boston,Northeast,555445.2176
212,212,3,12/6/15,1.02,488679.31,5126.32,407520.22,142.99,75889.78,75666.22,223.56,0,conventional,2015,Boston,Northeast,498452.8962
213,213,4,11/29/15,1.19,350559.81,3609.25,272719.08,105.86,74125.62,73864.52,261.1,0,conventional,2015,Boston,Northeast,417166.1739
214,214,5,11/22/15,1.07,466759.99,4457.62,383420.46,233.74,78648.17,78161.82,486.35,0,conventional,2015,Boston,Northeast,499433.1893
215,215,6,11/15/15,1.05,513738.98,5310.32,420936.8,139.71,87352.15,85604.19,1747.96,0,conventional,2015,Boston,Northeast,539425.929
216,216,7,11/8/15,1.04,641759.57,5304.09,542880.92,231.74,93342.82,88265.25,5077.57,0,conventional,2015,Boston,Northeast,667429.9528
217,217,8,11/1/15,1.06,553096.84,4886.14,449532.49,170.29,98507.92,93443.08,5064.84,0,conventional,2015,Boston,Northeast,586282.6504
218,218,9,10/25/15,1.02,534249.47,4005.39,430725.78,191.31,99326.99,94581.94,4745.05,0,conventional,2015,Boston,Northeast,544934.4594
219,219,10,10/18/15,0.94,725296.29,6409.86,627503.98,332.87,91049.58,86046.25,5003.33,0,conventional,2015,Boston,Northeast,681778.5126
220,220,11,10/11/15,1.14,485706.68,5145.86,378295.9,355.03,101909.89,97513.23,4396.66,0,conventional,2015,Boston,Northeast,553705.6152
221,221,12,10/4/15,1.07,536479.42,5804.31,427358.64,277.56,103038.91,97207.43,5831.48,0,conventional,2015,Boston,Northeast,574032.9794
222,222,13,9/27/15,1.07,553307.04,5210.84,463079.81,289.49,84726.9,82123.56,2603.34,0,conventional,2015,Boston,Northeast,592038.5328
223,223,14,9/20/15,1.15,498640.23,4376.74,398673.48,418.46,95171.55,91612.66,3558.89,0,conventional,2015,Boston,Northeast,573436.2645
224,224,15,9/13/15,1.03,655682.95,5422.29,560792.23,353.77,89114.66,84843.55,4271.11,0,conventional,2015,Boston,Northeast,675353.4385
225,225,16,9/6/15,1.11,577774.74,4237.44,477867.83,496.62,95172.85,94558.41,614.44,0,conventional,2015,Boston,Northeast,641329.9614
226,226,17,8/30/15,1.13,526664.87,4177.03,438502.9,554.04,83430.9,83242.01,188.89,0,conventional,2015,Boston,Northeast,595131.3031
227,227,18,8/23/15,1.07,589471.32,4744.11,488292.1,608.61,95826.5,95585.38,241.12,0,conventional,2015,Boston,Northeast,630734.3124
228,228,19,8/16/15,1.15,565795.06,4460.85,464476.33,748.65,96109.23,95887.01,222.22,0,conventional,2015,Boston,Northeast,650664.319
229,229,20,8/9/15,1.07,690517.19,4173.23,590998.11,827.06,94518.79,94287.69,231.1,0,conventional,2015,Boston,Northeast,738853.3933
230,230,21,8/2/15,1.17,571994.5,4442.2,468591.76,1451.95,97508.59,97214.15,294.44,0,conventional,2015,Boston,Northeast,669233.565
231,231,22,7/26/15,1.28,500233.69,4299.27,393281.62,1957.86,100694.94,100466.86,228.08,0,conventional,2015,Boston,Northeast,640299.1232
232,232,23,7/19/15,1.18,597168.12,4720.08,477629.8,5071.77,109746.47,109519,227.47,0,conventional,2015,Boston,Northeast,704658.3816
233,233,24,7/12/15,1.14,634515.74,5332.07,471639.53,9361.55,148182.59,146946.54,1236.05,0,conventional,2015,Boston,Northeast,723347.9436
234,234,25,7/5/15,1.27,582909.73,4743.46,418251.03,11053.82,148861.42,145982.99,2878.43,0,conventional,2015,Boston,Northeast,740295.3571
235,235,26,6/28/15,1.25,560494.92,4688.28,403230.6,9120.3,143455.74,142574.63,881.11,0,conventional,2015,Boston,Northeast,700618.65
236,236,27,6/21/15,1.24,543504.66,3582.45,404908.53,8899.2,126114.48,125821.15,293.33,0,conventional,2015,Boston,Northeast,673945.7784
237,237,28,6/14/15,1.08,684346.48,5104.19,521254.77,6545.42,151442.1,151258.77,183.33,0,conventional,2015,Boston,Northeast,739094.1984
238,238,29,6/7/15,1.25,562542.86,4034.11,421007.42,93.05,137408.28,137224.94,183.34,0,conventional,2015,Boston,Northeast,703178.575
239,239,30,5/31/15,1.26,565160.95,4128.35,418105.36,108.6,142818.64,142515.32,303.32,0,conventional,2015,Boston,Northeast,712102.797
240,240,31,5/24/15,1.14,633521.98,4601.66,490485.76,276.82,138157.74,137769.31,388.43,0,conventional,2015,Boston,Northeast,722215.0572
241,241,32,5/17/15,1.26,534488.54,4285.68,380514.08,162.66,149526.12,147667.72,1858.4,0,conventional,2015,Boston,Northeast,673455.5604
242,242,33,5/10/15,1.14,625558.14,4601.5,476827.52,131.47,143997.65,141309.43,2688.22,0,conventional,2015,Boston,Northeast,713136.2796
243,243,34,5/3/15,1.17,552368.94,3828.64,429586.28,239.76,118714.26,115148.87,3565.39,0,conventional,2015,Boston,Northeast,646271.6598
244,244,35,4/26/15,1.28,465911.37,3915.3,352464.49,131.46,109400.12,106866.42,2533.7,0,conventional,2015,Boston,Northeast,596366.5536
245,245,36,4/19/15,1.15,504619.83,4013.71,384880.49,162.91,115562.72,114562.17,1000.55,0,conventional,2015,Boston,Northeast,580312.8045
246,246,37,4/12/15,1.26,408485.16,3575.89,294164.23,106.09,110638.95,108644.33,1994.62,0,conventional,2015,Boston,Northeast,514691.3016
247,247,38,4/5/15,1.27,449818.01,3657.54,330424.74,99.92,115635.81,113541.34,1948.64,145.83,conventional,2015,Boston,Northeast,571268.8727
248,248,39,3/29/15,1.19,453631.25,3619.31,339299.3,151.36,110561.28,108838.11,1723.17,0,conventional,2015,Boston,Northeast,539821.1875
249,249,40,3/22/15,1.18,453173.22,5956.18,344396.92,155.94,102664.18,102204.17,460.01,0,conventional,2015,Boston,Northeast,534744.3996
250,250,41,3/15/15,1.25,417750.36,6085.75,308996.7,111.59,102556.32,101931.87,624.45,0,conventional,2015,Boston,Northeast,522187.95
251,251,42,3/8/15,1.17,408403.96,3425.53,290512.65,78.96,114386.82,113811.26,575.56,0,conventional,2015,Boston,Northeast,477832.6332
252,252,43,3/1/15,1.11,485736.1,4106.42,383573.77,192.98,97862.93,97423.17,439.76,0,conventional,2015,Boston,Northeast,539167.071
253,253,44,2/22/15,1.23,355432.28,3232.68,251341.3,142.33,100715.97,100498.19,217.78,0,conventional,2015,Boston,Northeast,437181.7044
254,254,45,2/15/15,1.2,399883.99,3794.97,281106.45,143.41,114839.16,114283.61,555.55,0,conventional,2015,Boston,Northeast,479860.788
255,255,46,2/8/15,1.04,609985.34,7653.19,495731.7,383.73,106216.72,105403.38,813.34,0,conventional,2015,Boston,Northeast,634384.7536
256,256,47,2/1/15,1.22,490022.14,6082.88,373452.06,272.81,110214.39,109900.93,313.46,0,conventional,2015,Boston,Northeast,597827.0108
257,257,48,1/25/15,1.17,409343.56,4730.77,288094.65,45.98,116472.16,115538.05,934.11,0,conventional,2015,Boston,Northeast,478931.9652
258,258,49,1/18/15,1.23,401331.33,4383.76,287778.52,132.53,109036.52,108668.74,367.78,0,conventional,2015,Boston,Northeast,493637.5359
259,259,50,1/11/15,1.1,437771.89,5548.11,320577.36,121.81,111524.61,111192.88,331.73,0,conventional,2015,Boston,Northeast,481549.079
260,260,51,1/4/15,1.02,491738,7193.87,396752.18,128.82,87663.13,87406.84,256.29,0,conventional,2015,Boston,Northeast,501572.76
261,261,0,12/27/15,1.35,96233.08,1367.81,39542.83,85.76,55236.68,55236.68,0,0,conventional,2015,BuffaloRochester,Northeast,129914.658
262,262,1,12/20/15,1.37,90867.51,1164.92,38430.71,106.67,51165.21,51165.21,0,0,conventional,2015,BuffaloRochester,Northeast,124488.4887
263,263,2,12/13/15,1.35,98473.23,1421.12,40783.22,66.45,56202.44,56202.44,0,0,conventional,2015,BuffaloRochester,Northeast,132938.8605
264,264,3,12/6/15,1.23,108457.82,1737.71,58197.34,167.12,48355.65,48355.65,0,0,conventional,2015,BuffaloRochester,Northeast,133403.1186
265,265,4,11/29/15,1.39,79973.14,1514.69,35682.71,113.49,42662.25,42662.25,0,0,conventional,2015,BuffaloRochester,Northeast,111162.6646
266,266,5,11/22/15,1.4,90242.31,1711.77,38780.66,107.53,49642.35,49642.35,0,0,conventional,2015,BuffaloRochester,Northeast,126339.234
267,267,6,11/15/15,1.36,99703.72,1803.78,41457.12,107.48,56335.34,55593.12,742.22,0,conventional,2015,BuffaloRochester,Northeast,135597.0592
268,268,7,11/8/15,1.3,111038.95,1288.83,49507.25,55,60187.87,58885.65,1302.22,0,conventional,2015,BuffaloRochester,Northeast,144350.635
269,269,8,11/1/15,1.23,118541.11,2181.17,61874.92,186.4,54298.62,52956.4,1342.22,0,conventional,2015,BuffaloRochester,Northeast,145805.5653
270,270,9,10/25/15,1.36,99554.55,1545.57,36645.91,79.64,61283.43,59381.21,1902.22,0,conventional,2015,BuffaloRochester,Northeast,135394.188
271,271,10,10/18/15,1.29,106083.75,1536.35,40701.65,58.28,63787.47,62627.47,1160,0,conventional,2015,BuffaloRochester,Northeast,136848.0375
272,272,11,10/11/15,1.3,109153.84,2170.49,50862,96.18,56025.17,54829.61,1195.56,0,conventional,2015,BuffaloRochester,Northeast,141899.992
273,273,12,10/4/15,1.33,98900.48,3020.03,38353.35,101.43,57425.67,56141.23,1284.44,0,conventional,2015,BuffaloRochester,Northeast,131537.6384
274,274,13,9/27/15,1.31,90745.72,1908.16,60292.79,106.47,28438.3,27767.19,671.11,0,conventional,2015,BuffaloRochester,Northeast,118876.8932
275,275,14,9/20/15,1.54,60624.47,1445.25,39831.66,88.61,19258.95,18437.84,821.11,0,conventional,2015,BuffaloRochester,Northeast,93361.6838
276,276,15,9/13/15,1.59,73043.2,1572.71,48468.73,134.33,22867.43,22421.87,445.56,0,conventional,2015,BuffaloRochester,Northeast,116138.688
277,277,16,9/6/15,1.56,76139.58,1471.69,49388.48,173.32,25106.09,25092.76,13.33,0,conventional,2015,BuffaloRochester,Northeast,118777.7448
278,278,17,8/30/15,1.38,83731.42,1406.11,61600.62,241.67,20483.02,20483.02,0,0,conventional,2015,BuffaloRochester,Northeast,115549.3596
279,279,18,8/23/15,1.49,68953.29,1287.09,43655.31,170.47,23840.42,23840.42,0,0,conventional,2015,BuffaloRochester,Northeast,102740.4021
280,280,19,8/16/15,1.5,69798.09,1230.78,45937.58,258,22371.73,22371.73,0,0,conventional,2015,BuffaloRochester,Northeast,104697.135
281,281,20,8/9/15,1.47,81830.13,1139.74,56289.28,349.19,24051.92,24051.92,0,0,conventional,2015,BuffaloRochester,Northeast,120290.2911
282,282,21,8/2/15,1.47,78162.92,1447.81,44620.7,471.55,31622.86,31622.86,0,0,conventional,2015,BuffaloRochester,Northeast,114899.4924
283,283,22,7/26/15,1.39,91825.07,1679.28,45615.48,741.77,43788.54,43788.54,0,0,conventional,2015,BuffaloRochester,Northeast,127636.8473
284,284,23,7/19/15,1.36,128846.15,1165.75,54492.85,2205.14,70982.41,70982.41,0,0,conventional,2015,BuffaloRochester,Northeast,175230.764
285,285,24,7/12/15,1.45,127351.46,1119.38,47294.67,4714.73,74222.68,73796.01,426.67,0,conventional,2015,BuffaloRochester,Northeast,184659.617
286,286,25,7/5/15,1.47,140413.9,1503.1,56925.46,6707.85,75277.49,74370.82,906.67,0,conventional,2015,BuffaloRochester,Northeast,206408.433
287,287,26,6/28/15,1.36,137246.7,1235.69,51801.73,5397.32,78811.96,78749.74,62.22,0,conventional,2015,BuffaloRochester,Northeast,186655.512
288,288,27,6/21/15,1.5,108655.36,1254.83,47845.57,5424.52,54130.44,54130.44,0,0,conventional,2015,BuffaloRochester,Northeast,162983.04
289,289,28,6/14/15,1.34,149376.79,1183.9,48286.51,4432.54,95473.84,95473.84,0,0,conventional,2015,BuffaloRochester,Northeast,200164.8986
290,290,29,6/7/15,1.38,130908.11,779.02,57999.61,138.81,71990.67,71990.67,0,0,conventional,2015,BuffaloRochester,Northeast,180653.1918
291,291,30,5/31/15,1.4,130841.08,1039.49,54249.06,79.38,75473.15,75473.15,0,0,conventional,2015,BuffaloRochester,Northeast,183177.512
292,292,31,5/24/15,1.43,121942.61,1033.76,55018.95,103.94,65785.96,65741.52,44.44,0,conventional,2015,BuffaloRochester,Northeast,174377.9323
293,293,32,5/17/15,1.35,137050.23,932.52,61668.49,56.53,74392.69,73414.91,977.78,0,conventional,2015,BuffaloRochester,Northeast,185017.8105
294,294,33,5/10/15,1.33,170547.18,1321.83,73754.3,185.16,95285.89,94832.56,453.33,0,conventional,2015,BuffaloRochester,Northeast,226827.7494
295,295,34,5/3/15,1.42,136771.79,946.38,50266.22,81.86,85477.33,84332.05,1102.22,43.06,conventional,2015,BuffaloRochester,Northeast,194215.9418
296,296,35,4/26/15,1.41,136964.3,1117.56,49556.91,106.4,86183.43,85503.15,640,40.28,conventional,2015,BuffaloRochester,Northeast,193119.663
297,297,36,4/19/15,1.42,139612.52,1021.72,52954.82,59.18,85576.8,85056.94,519.86,0,conventional,2015,BuffaloRochester,Northeast,198249.7784
298,298,37,4/12/15,1.42,118172.53,884.02,45443.61,92.75,71752.15,70938.4,813.75,0,conventional,2015,BuffaloRochester,Northeast,167804.9926
299,299,38,4/5/15,1.44,124145.62,969.27,51023.86,95.69,72056.8,71408.88,597.92,50,conventional,2015,BuffaloRochester,Northeast,178769.6928
300,300,39,3/29/15,1.39,119890.65,1352.63,48430.03,80.52,70027.47,69919,108.47,0,conventional,2015,BuffaloRochester,Northeast,166648.0035
301,301,40,3/22/15,1.4,119902.96,3090.55,45420.06,48.2,71344.15,71288.59,55.56,0,conventional,2015,BuffaloRochester,Northeast,167864.144
302,302,41,3/15/15,1.47,103413.11,3500.48,45688.61,66.42,54157.6,54046.49,111.11,0,conventional,2015,BuffaloRochester,Northeast,152017.2717
303,303,42,3/8/15,1.35,125724.96,1072.46,61973.56,102.31,62576.63,62216.63,360,0,conventional,2015,BuffaloRochester,Northeast,169728.696
304,304,43,3/1/15,1.43,112363.86,1032.92,41685.04,104.16,69541.74,69479.52,62.22,0,conventional,2015,BuffaloRochester,Northeast,160680.3198
305,305,44,2/22/15,1.41,109546.92,1709.23,45393.96,131.72,62312.01,61765.34,546.67,0,conventional,2015,BuffaloRochester,Northeast,154461.1572
306,306,45,2/15/15,1.44,100207.14,1520.76,43271.55,57.76,55357.07,55232.63,124.44,0,conventional,2015,BuffaloRochester,Northeast,144298.2816
307,307,46,2/8/15,1.36,132760.1,1822.41,66261.92,161.96,64513.81,63918.25,595.56,0,conventional,2015,BuffaloRochester,Northeast,180553.736
308,308,47,2/1/15,1.33,153920.35,2117.73,64770.55,112.49,86919.58,86848.47,71.11,0,conventional,2015,BuffaloRochester,Northeast,204714.0655
309,309,48,1/25/15,1.5,114052.94,1321.19,54007.48,74.53,58649.74,57909.74,740,0,conventional,2015,BuffaloRochester,Northeast,171079.41
310,310,49,1/18/15,1.52,107040.29,1625.26,61859.85,133.29,43421.89,43419.67,2.22,0,conventional,2015,BuffaloRochester,Northeast,162701.2408
311,311,50,1/11/15,1.54,106221.32,1642.25,50985.2,79.61,53514.26,53514.26,0,0,conventional,2015,BuffaloRochester,Northeast,163580.8328
312,312,51,1/4/15,1.4,116253.44,3267.97,55693.04,109.55,57182.88,57182.88,0,0,conventional,2015,BuffaloRochester,Northeast,162754.816
313,313,0,12/27/15,0.96,156698.24,33070.27,62956.24,23041.69,37630.04,35130.42,2499.62,0,conventional,2015,Charlotte,MidSouth,150430.3104
314,314,1,12/20/15,0.98,139917.89,29500.04,55520.58,19842.51,35054.76,33273.25,1781.51,0,conventional,2015,Charlotte,MidSouth,137119.5322
315,315,2,12/13/15,0.95,157146.19,31727.46,62544.19,23842.95,39031.59,35793.08,3238.51,0,conventional,2015,Charlotte,MidSouth,149288.8805
316,316,3,12/6/15,0.99,156114.08,34117.36,63074.74,28482.72,30439.26,28181.92,2257.34,0,conventional,2015,Charlotte,MidSouth,154552.9392
317,317,4,11/29/15,0.95,138858.86,31911.11,53470.54,22685.8,30791.41,27376.3,3415.11,0,conventional,2015,Charlotte,MidSouth,131915.917
318,318,5,11/22/15,1,133618.33,30028.69,53644.97,24221.58,25723.09,22228.47,3494.62,0,conventional,2015,Charlotte,MidSouth,133618.33
319,319,6,11/15/15,1.01,169281.16,28543.88,80244.55,36860.51,23632.22,21132.1,2500.12,0,conventional,2015,Charlotte,MidSouth,170973.9716
320,320,7,11/8/15,1.03,164322.04,30860.74,54456.01,49282.25,29723.04,28076.04,1647,0,conventional,2015,Charlotte,MidSouth,169251.7012
321,321,8,11/1/15,1.11,171793.87,33371.6,47079.68,53968.86,37373.73,32848.04,4525.69,0,conventional,2015,Charlotte,MidSouth,190691.1957
322,322,9,10/25/15,1.27,140920.61,23093.86,38356.83,44882.51,34587.41,30219.23,4368.18,0,conventional,2015,Charlotte,MidSouth,178969.1747
323,323,10,10/18/15,1.26,156565.98,22805.02,54518.85,44707.32,34534.79,31176.68,3358.11,0,conventional,2015,Charlotte,MidSouth,197273.1348
324,324,11,10/11/15,1.14,167396.56,22941.59,45669.33,58989.81,39795.83,33103.01,6692.82,0,conventional,2015,Charlotte,MidSouth,190832.0784
325,325,12,10/4/15,1.22,146737.74,23648.94,44671.1,40366.93,38050.77,30388.81,7661.96,0,conventional,2015,Charlotte,MidSouth,179020.0428
326,326,13,9/27/15,1.09,168780.22,24397.92,54210.03,58551.64,31620.63,27053.27,4567.36,0,conventional,2015,Charlotte,MidSouth,183970.4398
327,327,14,9/20/15,1.2,161443.98,25922.66,46906.06,41261.83,47353.43,38940.45,8412.98,0,conventional,2015,Charlotte,MidSouth,193732.776
328,328,15,9/13/15,1.19,171077.53,30122.92,41616.87,36469.43,62868.31,56910.24,5958.07,0,conventional,2015,Charlotte,MidSouth,203582.2607
329,329,16,9/6/15,1.01,227728.43,35126.74,62187.49,64372.34,66041.86,59197.7,6844.16,0,conventional,2015,Charlotte,MidSouth,230005.7143
330,330,17,8/30/15,1.2,179026.88,33511.97,41700.97,38130.29,65683.65,63371.06,2312.59,0,conventional,2015,Charlotte,MidSouth,214832.256
331,331,18,8/23/15,1.15,203298.37,32280.63,50475.57,41677.6,78864.57,76846.13,2018.44,0,conventional,2015,Charlotte,MidSouth,233793.1255
332,332,19,8/16/15,1.24,178525.52,32128.6,42068.1,41343.26,62985.56,60769.22,2216.34,0,conventional,2015,Charlotte,MidSouth,221371.6448
